date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-04-29,BKK,departure,00:05,ARN Stockholm,TG960,TG,12h 20m,00:05 | Thai Airways | ARN Stockholm | TG960 | 12h 20m | DETAILS,2026-01-30T16:02:21.433173
2026-04-29,BKK,departure,19:45,HDY Hat Yai,VZ328,VZ,1h 30m,19:45 | Vietjet Thailand | HDY Hat Yai | VZ328 | 1h 30m | DETAILS,2026-01-30T16:02:58.062248
2026-04-29,BKK,departure,19:45,KUL Kuala Lumpur,MH781,MH,2h 10m,19:45 | Malaysia Airlines | KUL Kuala Lumpur | MH781 | 2h 10m | DETAILS,2026-01-30T16:02:58.177623
2026-04-29,BKK,departure,19:55,CKG Chongqing,3U3772,3U,3h 15m,19:55 | Sichuan Airlines | CKG Chongqing | 3U3772 | 3h 15m | DETAILS,2026-01-30T16:02:58.283811
2026-04-29,BKK,departure,19:55,SGN Ho Chi Minh City,VJ806,VJ,1h 30m,19:55 | VietJet | SGN Ho Chi Minh City | VJ806 | 1h 30m | DETAILS,2026-01-30T16:02:58.385375
2026-04-29,BKK,departure,20:05,USM Koh Samui,PG193,PG,1h 30m,20:05 | Bangkok Airways | USM Koh Samui | PG193 | 1h 30m | DETAILS,2026-01-30T16:02:58.482384
2026-04-29,BKK,departure,20:10,DAD Da Nang,EK370,EK,1h 40m,20:10 | Emirates | DAD Da Nang | EK370 | 1h 40m | DETAILS,2026-01-30T16:02:58.582837
2026-04-29,BKK,departure,20:15,BOM Mumbai,6E1060,6E,4h 25m,20:15 | IndiGo | BOM Mumbai | 6E1060 | 4h 25m | DETAILS,2026-01-30T16:02:58.681929
2026-04-29,BKK,departure,20:15,CNX Chiang Mai,FD4116,FD,1h 20m,20:15 | Thai AirAsia | CNX Chiang Mai | FD4116 | 1h 20m | DETAILS,2026-01-30T16:02:58.795252
2026-04-29,BKK,departure,20:15,HKT Phuket,FD4419,FD,1h 30m,20:15 | Thai AirAsia | HKT Phuket | FD4419 | 1h 30m | DETAILS,2026-01-30T16:02:58.903074
2026-04-29,BKK,departure,20:15,BAH Bahrain,GF153,GF,6h 40m,20:15 | Gulf Air | BAH Bahrain | GF153 | 6h 40m | DETAILS,2026-01-30T16:02:59.013390
2026-04-29,BKK,departure,20:15,SIN Singapore,SQ713,SQ,2h 25m,20:15 | Singapore Airlines | SIN Singapore | SQ713 | 2h 25m | DETAILS,2026-01-30T16:02:59.129128
2026-04-29,BKK,departure,20:20,BOM Mumbai,AI2338,AI,4h 50m,20:20 | Air India | BOM Mumbai | AI2338 | 4h 50m | DETAILS,2026-01-30T16:02:59.235125
2026-04-29,BKK,departure,20:20,CAN Guangzhou,CZ8020,CZ,3h 0m,20:20 | China Southern | CAN Guangzhou | CZ8020 | 3h 0m | DETAILS,2026-01-30T16:02:59.340105
2026-04-29,BKK,departure,20:35,KMG Kunming,KY8368,KY,2h 5m,20:35 | Kunming Airlines | KMG Kunming | KY8368 | 2h 5m | DETAILS,2026-01-30T16:02:59.442807
2026-04-29,BKK,departure,20:35,SIN Singapore,TR617,TR,2h 30m,20:35 | Scoot | SIN Singapore | TR617 | 2h 30m | DETAILS,2026-01-30T16:02:59.543121
2026-04-29,BKK,departure,20:35,DOH Doha,QR829,QR,6h 55m,20:35 | Qatar Airways | DOH Doha | QR829 | 6h 55m | DETAILS,2026-01-30T16:02:59.632741
2026-04-29,BKK,departure,20:40,CNX Chiang Mai,VZ118,VZ,1h 20m,20:40 | Vietjet Thailand | CNX Chiang Mai | VZ118 | 1h 20m | DETAILS,2026-01-30T16:02:59.740702
2026-04-29,BKK,departure,20:45,RGN Yangon,8M351,8M,1h 20m,20:45 | MAI | RGN Yangon | 8M351 | 1h 20m | DETAILS,2026-01-30T16:02:59.833124
2026-04-29,BKK,departure,20:50,KMG Kunming,MU9614,MU,2h 30m,20:50 | China Eastern | KMG Kunming | MU9614 | 2h 30m | DETAILS,2026-01-30T16:02:59.950666
2026-04-29,BKK,departure,20:50,VTE Vientiane,QV446,QV,1h 0m,20:50 | Lao Airlines | VTE Vientiane | QV446 | 1h 0m | DETAILS,2026-01-30T16:03:00.060263
2026-04-29,BKK,departure,21:00,BWN Bandar Seri Begawan,BI520,BI,2h 45m,21:00 | Royal Brunei Airlines | BWN Bandar Seri Begawan | BI520 | 2h 45m | DETAILS,2026-01-30T16:03:00.160567
2026-04-29,BKK,departure,21:00,AUH Abu Dhabi,EY407,EY,6h 30m,21:00 | Etihad | AUH Abu Dhabi | EY407 | 6h 30m | DETAILS,2026-01-30T16:03:00.271699
2026-04-29,BKK,departure,21:00,AMD Ahmedabad,TG343,TG,4h 40m,21:00 | Thai Airways | AMD Ahmedabad | TG343 | 4h 40m | DETAILS,2026-01-30T16:03:00.367406
2026-04-29,BKK,departure,21:00,HKT Phuket,VZ312,VZ,1h 30m,21:00 | Vietjet Thailand | HKT Phuket | VZ312 | 1h 30m | DETAILS,2026-01-30T16:03:00.486643
2026-04-29,BKK,departure,21:05,SGN Ho Chi Minh City,VN608,VN,1h 55m,21:05 | Vietnam Airlines | SGN Ho Chi Minh City | VN608 | 1h 55m | DETAILS,2026-01-30T16:03:00.586438
2026-04-29,BKK,departure,21:05,BOM Mumbai,VZ760,VZ,4h 15m,21:05 | Vietjet Thailand | BOM Mumbai | VZ760 | 4h 15m | DETAILS,2026-01-30T16:03:00.686300
2026-04-29,BKK,departure,21:10,DXB Dubai,EK373,EK,6h 40m,21:10 | Emirates | DXB Dubai | EK373 | 6h 40m | DETAILS,2026-01-30T16:03:00.829352
2026-04-29,BKK,departure,21:10,TAS Tashkent,C6526,C6,7h 5m,21:10 | Centrum Air | TAS Tashkent | C6526 | 7h 5m | DETAILS,2026-01-30T16:03:00.955618
2026-04-29,BKK,departure,21:15,SIN Singapore,SQ719,SQ,2h 20m,21:15 | Singapore Airlines | SIN Singapore | SQ719 | 2h 20m | DETAILS,2026-01-30T16:03:01.044085
2026-04-29,BKK,departure,21:15,KTM Kathmandu,TG309,TG,3h 25m,21:15 | Thai Airways | KTM Kathmandu | TG309 | 3h 25m | DETAILS,2026-01-30T16:03:01.149380
2026-04-29,BKK,departure,21:30,HKT Phuket,PG287,PG,1h 30m,21:30 | Bangkok Airways | HKT Phuket | PG287 | 1h 30m | DETAILS,2026-01-30T16:03:01.240775
2026-04-29,BKK,departure,21:35,HND Tokyo,NH850,NH,6h 25m,21:35 | ANA | HND Tokyo | NH850 | 6h 25m | DETAILS,2026-01-30T16:03:01.322600
2026-04-29,BKK,departure,21:40,TFU Chengdu,EU2868,EU,3h 0m,21:40 | Chengdu Airlines | TFU Chengdu | EU2868 | 3h 0m | DETAILS,2026-01-30T16:03:01.411474
2026-04-29,BKK,departure,21:40,BNE Brisbane,JQ66,JQ,8h 50m,21:40 | Jetstar | BNE Brisbane | JQ66 | 8h 50m | DETAILS,2026-01-30T16:03:01.504200
2026-04-29,BKK,departure,21:40,ICN Seoul,KE658,KE,5h 25m,21:40 | Korean Air | ICN Seoul | KE658 | 5h 25m | DETAILS,2026-01-30T16:03:01.592094
2026-04-29,BKK,departure,21:40,CMB Colombo,TG307,TG,3h 45m,21:40 | Thai Airways | CMB Colombo | TG307 | 3h 45m | DETAILS,2026-01-30T16:03:01.681601
2026-04-29,BKK,departure,21:40,RGN Yangon,UB18,UB,1h 25m,21:40 | Myanmar National Airlines | RGN Yangon | UB18 | 1h 25m | DETAILS,2026-01-30T16:03:02.044376
2026-04-29,BKK,departure,21:40,MEL Melbourne,JQ30,JQ,8h 45m,21:40 | Jetstar | MEL Melbourne | JQ30 | 8h 45m | DETAILS,2026-01-30T16:03:02.143835
2026-04-29,BKK,departure,21:50,BLR Bengaluru,TG325,TG,3h 35m,21:50 | Thai Airways | BLR Bengaluru | TG325 | 3h 35m | DETAILS,2026-01-30T16:03:02.241147
2026-04-29,BKK,departure,21:50,HYD Hyderabad,TG329,TG,3h 30m,21:50 | Thai Airways | HYD Hyderabad | TG329 | 3h 30m | DETAILS,2026-01-30T16:03:02.304739
2026-04-29,BKK,departure,21:55,CAN Guangzhou,9C7420,9C,3h 5m,21:55 | Spring Airlines | CAN Guangzhou | 9C7420 | 3h 5m | DETAILS,2026-01-30T16:03:02.365572
2026-04-29,BKK,departure,21:55,PVG Shanghai,FM840,FM,4h 50m,21:55 | Shanghai Airlines | PVG Shanghai | FM840 | 4h 50m | DETAILS,2026-01-30T16:03:02.434344
2026-04-29,BKK,departure,21:55,MAA Chennai,TG337,TG,3h 20m,21:55 | Thai Airways | MAA Chennai | TG337 | 3h 20m | DETAILS,2026-01-30T16:03:02.495315
2026-04-29,BKK,departure,21:55,CNX Chiang Mai,VZ2104,VZ,1h 20m,21:55 | Vietjet Thailand | CNX Chiang Mai | VZ2104 | 1h 20m | DETAILS,2026-01-30T16:03:02.558137
2026-04-29,BKK,departure,22:00,HKG Hong Kong,HX766,HX,3h 15m,22:00 | Hong Kong Airlines | HKG Hong Kong | HX766 | 3h 15m | DETAILS,2026-01-30T16:03:02.630361
2026-04-29,BKK,departure,22:05,PER Perth,JQ76,JQ,6h 45m,22:05 | Jetstar | PER Perth | JQ76 | 6h 45m | DETAILS,2026-01-30T16:03:02.692074
2026-04-29,BKK,departure,22:05,HND Tokyo,JL34,JL,6h 15m,22:05 | JAL | HND Tokyo | JL34 | 6h 15m | DETAILS,2026-01-30T16:03:02.757262
2026-04-29,BKK,departure,22:10,NRT Tokyo,TG640,TG,6h 10m,22:10 | Thai Airways | NRT Tokyo | TG640 | 6h 10m | DETAILS,2026-01-30T16:03:02.822550
2026-04-29,BKK,departure,22:15,HAN Hanoi,VN616,VN,1h 55m,22:15 | Vietnam Airlines | HAN Hanoi | VN616 | 1h 55m | DETAILS,2026-01-30T16:03:02.886138
2026-04-29,BKK,departure,22:15,HKT Phuket,VZ316,VZ,1h 30m,22:15 | Vietjet Thailand | HKT Phuket | VZ316 | 1h 30m | DETAILS,2026-01-30T16:03:02.951517
2026-04-29,BKK,departure,22:20,ICN Seoul,BX728,BX,5h 45m,22:20 | Air Busan | ICN Seoul | BX728 | 5h 45m | DETAILS,2026-01-30T16:03:03.012244
2026-04-29,BKK,departure,22:20,SYD Sydney,TG471,TG,9h 0m,22:20 | Thai Airways | SYD Sydney | TG471 | 9h 0m | DETAILS,2026-01-30T16:03:03.074363
2026-04-29,BKK,departure,22:25,ICN Seoul,LJ2,LJ,5h 40m,22:25 | Jin Air | ICN Seoul | LJ2 | 5h 40m | DETAILS,2026-01-30T16:03:03.136039
2026-04-29,BKK,departure,22:25,DEL Delhi,AI2303,AI,4h 45m,22:25 | Air India | DEL Delhi | AI2303 | 4h 45m | DETAILS,2026-01-30T16:03:03.204221
2026-04-29,BKK,departure,22:30,CCU Kolkata,VZ770,VZ,2h 50m,22:30 | Vietjet Thailand | CCU Kolkata | VZ770 | 2h 50m | DETAILS,2026-01-30T16:03:03.264701
2026-04-29,BKK,departure,22:30,BOM Mumbai,TG351,TG,4h 30m,22:30 | Thai Airways | BOM Mumbai | TG351 | 4h 30m | DETAILS,2026-01-30T16:03:03.327661
2026-04-29,BKK,departure,22:35,LGW London,BA2230,BA,13h 20m,22:35 | British Airways | LGW London | BA2230 | 13h 20m | DETAILS,2026-01-30T16:03:03.392955
2026-04-29,BKK,departure,22:35,FRA Frankfurt,DE2367,DE,12h 25m,22:35 | Condor | FRA Frankfurt | DE2367 | 12h 25m | DETAILS,2026-01-30T16:03:03.457568
2026-04-29,BKK,departure,22:45,HND Tokyo,TG682,TG,6h 10m,22:45 | Thai Airways | HND Tokyo | TG682 | 6h 10m | DETAILS,2026-01-30T16:03:03.522853
2026-04-29,BKK,departure,22:45,IST Istanbul,TK69,TK,10h 0m,22:45 | Turkish Airlines | IST Istanbul | TK69 | 10h 0m | DETAILS,2026-01-30T16:03:03.589762
2026-04-29,BKK,departure,22:45,MFM Macau,NX991,NX,2h 45m,22:45 | Air Macau | MFM Macau | NX991 | 2h 45m | DETAILS,2026-01-30T16:03:03.650064
2026-04-29,BKK,departure,22:50,CRK Angeles,5J944,5J,3h 25m,22:50 | Cebu Pacific | CRK Angeles | 5J944 | 3h 25m | DETAILS,2026-01-30T16:03:03.710164
2026-04-29,BKK,departure,22:55,MUC Munich,LH773,LH,11h 20m,22:55 | Lufthansa | MUC Munich | LH773 | 11h 20m | DETAILS,2026-01-30T16:03:03.778021
2026-04-29,BKK,departure,22:55,SIN Singapore,TR615,TR,2h 30m,22:55 | Scoot | SIN Singapore | TR615 | 2h 30m | DETAILS,2026-01-30T16:03:03.842000
2026-04-29,BKK,departure,22:55,PUS Busan,BX726,BX,5h 25m,22:55 | Air Busan | PUS Busan | BX726 | 5h 25m | DETAILS,2026-01-30T16:03:03.902345
2026-04-29,BKK,departure,23:10,ICN Seoul,TG658,TG,5h 25m,23:10 | Thai Airways | ICN Seoul | TG658 | 5h 25m | DETAILS,2026-01-30T16:03:03.965534
2026-04-29,BKK,departure,23:10,NRT Tokyo,ZG52,ZG,6h 20m,23:10 | Zipair | NRT Tokyo | ZG52 | 6h 20m | DETAILS,2026-01-30T16:03:04.032267
2026-04-29,BKK,departure,23:15,DEL Delhi,TG331,TG,4h 30m,23:15 | Thai Airways | DEL Delhi | TG331 | 4h 30m | DETAILS,2026-01-30T16:03:04.092020
2026-04-29,BKK,departure,23:25,RGN Yangon,8M373,8M,1h 20m,23:25 | MAI | RGN Yangon | 8M373 | 1h 20m | DETAILS,2026-01-30T16:03:04.155643
2026-04-29,BKK,departure,23:30,ICN Seoul,TG656,TG,5h 25m,23:30 | Thai Airways | ICN Seoul | TG656 | 5h 25m | DETAILS,2026-01-30T16:03:04.215888
2026-04-29,BKK,departure,23:30,ICN Seoul,KE652,KE,5h 25m,23:30 | Korean Air | ICN Seoul | KE652 | 5h 25m | DETAILS,2026-01-30T16:03:04.275812
2026-04-29,BKK,departure,23:35,IST Istanbul,TG900,TG,10h 0m,23:35 | Thai Airways | IST Istanbul | TG900 | 10h 0m | DETAILS,2026-01-30T16:03:04.337783
2026-04-29,BKK,departure,23:35,NRT Tokyo,VZ830,VZ,6h 20m,23:35 | Vietjet Thailand | NRT Tokyo | VZ830 | 6h 20m | DETAILS,2026-01-30T16:03:04.400288
2026-04-29,BKK,departure,23:40,VIE Vienna,OS8,OS,10h 55m,23:40 | Austrian | VIE Vienna | OS8 | 10h 55m | DETAILS,2026-01-30T16:03:04.471337
2026-04-29,BKK,departure,23:40,PUS Busan,LJ22,LJ,5h 25m,23:40 | Jin Air | PUS Busan | LJ22 | 5h 25m | DETAILS,2026-01-30T16:03:04.529222
2026-04-29,BKK,departure,23:40,MNL Manila,PR733,PR,3h 25m,23:40 | PAL | MNL Manila | PR733 | 3h 25m | DETAILS,2026-01-30T16:03:04.593517
2026-04-29,BKK,departure,23:45,CCU Kolkata,TG313,TG,2h 30m,23:45 | Thai Airways | CCU Kolkata | TG313 | 2h 30m | DETAILS,2026-01-30T16:03:04.658374
2026-04-29,BKK,departure,23:45,CTS Sapporo,TG670,TG,6h 45m,23:45 | Thai Airways | CTS Sapporo | TG670 | 6h 45m | DETAILS,2026-01-30T16:03:04.717611
2026-04-29,BKK,departure,23:45,FRA Frankfurt,TG920,TG,11h 30m,23:45 | Thai Airways | FRA Frankfurt | TG920 | 11h 30m | DETAILS,2026-01-30T16:03:04.782105
2026-04-29,BKK,departure,23:50,DAC Dhaka,TG339,TG,2h 35m,23:50 | Thai Airways | DAC Dhaka | TG339 | 2h 35m | DETAILS,2026-01-30T16:03:04.854180
2026-04-29,BKK,departure,23:50,NRT Tokyo,TG642,TG,6h 20m,23:50 | Thai Airways | NRT Tokyo | TG642 | 6h 20m | DETAILS,2026-01-30T16:03:04.914889
2026-04-29,BKK,departure,23:55,TLV Tel Aviv-Yafo,LY82,LY,10h 50m,23:55 | El Al | TLV Tel Aviv-Yafo | LY82 | 10h 50m | DETAILS,2026-01-30T16:03:04.974890
2026-04-29,BKK,departure,23:59,KIX Osaka,TG622,TG,5h 31m,23:59 | Thai Airways | KIX Osaka | TG622 | 5h 31m | DETAILS,2026-01-30T16:03:05.037446
2026-04-29,BKK,arrival,07:25,PVG Shanghai,TG960,TG,12h 20m,00:00 | Spring Airlines | PVG Shanghai | 9C8755 | 5h 5m | DETAILS,2026-01-30T16:03:09.027110
2026-04-29,BKK,arrival,00:10,ICN Seoul,7C2503,7C,6h 5m,00:10 | Jeju Air | ICN Seoul | 7C2503 | 6h 5m | DETAILS,2026-01-30T16:03:09.089299
2026-04-29,BKK,arrival,00:10,PEK Beijing,CA979,CA,5h 5m,00:10 | Air China | PEK Beijing | CA979 | 5h 5m | DETAILS,2026-01-30T16:03:09.154290
2026-04-29,BKK,arrival,00:15,TFU Chengdu,3U3937,3U,3h 20m,00:15 | Sichuan Airlines | TFU Chengdu | 3U3937 | 3h 20m | DETAILS,2026-01-30T16:03:09.214115
2026-04-29,BKK,arrival,00:20,CGK Jakarta,ET629,ET,3h 45m,00:20 | Ethiopian | CGK Jakarta | ET629 | 3h 45m | DETAILS,2026-01-30T16:03:09.277242
2026-04-29,BKK,arrival,00:25,HKG Hong Kong,HX779,HX,3h 20m,00:25 | Hong Kong Airlines | HKG Hong Kong | HX779 | 3h 20m | DETAILS,2026-01-30T16:03:09.338971
2026-04-29,BKK,arrival,00:30,PVG Shanghai,HO1351,HO,4h 35m,00:30 | Juneyao Airlines | PVG Shanghai | HO1351 | 4h 35m | DETAILS,2026-01-30T16:03:09.402736
2026-04-29,BKK,arrival,00:40,PVG Shanghai,MU547,MU,4h 40m,00:40 | China Eastern | PVG Shanghai | MU547 | 4h 40m | DETAILS,2026-01-30T16:03:09.469406
2026-04-29,BKK,arrival,00:50,HKG Hong Kong,HX759,HX,3h 0m,00:50 | Hong Kong Airlines | HKG Hong Kong | HX759 | 3h 0m | DETAILS,2026-01-30T16:03:09.533433
2026-04-29,BKK,arrival,00:50,XMN Xiamen,MF843,MF,3h 30m,00:50 | XiamenAir | XMN Xiamen | MF843 | 3h 30m | DETAILS,2026-01-30T16:03:09.595486
2026-04-29,BKK,arrival,00:50,KWI Kuwait,KU413,KU,7h 5m,00:50 | Kuwait Airways | KWI Kuwait | KU413 | 7h 5m | DETAILS,2026-01-30T16:03:09.663748
2026-04-29,BKK,arrival,01:05,TAE Daegu,TW105,TW,5h 40m,01:05 | T´Way Air | TAE Daegu | TW105 | 5h 40m | DETAILS,2026-01-30T16:03:09.725266
2026-04-29,BKK,arrival,01:10,NKG Nanjing,MU2803,MU,4h 5m,01:10 | China Eastern | NKG Nanjing | MU2803 | 4h 5m | DETAILS,2026-01-30T16:03:09.785027
2026-04-29,BKK,arrival,01:10,TPE Taipei,BR61,BR,3h 40m,01:10 | EVA Air | TPE Taipei | BR61 | 3h 40m | DETAILS,2026-01-30T16:03:09.860924
2026-04-29,BKK,arrival,01:10,SAI Siem Reap,EK371,EK,1h 20m,01:10 | Emirates | SAI Siem Reap | EK371 | 1h 20m | DETAILS,2026-01-30T16:03:09.923608
2026-04-29,BKK,arrival,01:15,CAN Guangzhou,MU2077,MU,3h 10m,01:15 | China Eastern | CAN Guangzhou | MU2077 | 3h 10m | DETAILS,2026-01-30T16:03:10.097588
2026-04-29,BKK,arrival,01:25,TPE Taipei,CI837,CI,3h 45m,01:25 | China Airlines | TPE Taipei | CI837 | 3h 45m | DETAILS,2026-01-30T16:03:10.230731
2026-04-29,BKK,arrival,01:25,RGN Yangon,8M390,8M,1h 20m,01:25 | MAI | RGN Yangon | 8M390 | 1h 20m | DETAILS,2026-01-30T16:03:10.331744
2026-04-29,BKK,arrival,01:30,CAN Guangzhou,CZ3035,CZ,2h 55m,01:30 | China Southern | CAN Guangzhou | CZ3035 | 2h 55m | DETAILS,2026-01-30T16:03:10.447264
2026-04-29,BKK,arrival,01:40,HKG Hong Kong,HX767,HX,3h 0m,01:40 | Hong Kong Airlines | HKG Hong Kong | HX767 | 3h 0m | DETAILS,2026-01-30T16:03:10.541144
2026-04-29,BKK,arrival,01:50,MNL Manila,5J931,5J,3h 40m,01:50 | Cebu Pacific | MNL Manila | 5J931 | 3h 40m | DETAILS,2026-01-30T16:03:10.648558
2026-04-29,BKK,arrival,01:50,TAO Qingdao,SC4079,SC,4h 55m,01:50 | Shandong Airlines | TAO Qingdao | SC4079 | 4h 55m | DETAILS,2026-01-30T16:03:10.754246
2026-04-29,BKK,arrival,01:55,PVG Shanghai,FM841,FM,4h 40m,01:55 | Shanghai Airlines | PVG Shanghai | FM841 | 4h 40m | DETAILS,2026-01-30T16:03:10.858439
2026-04-29,BKK,arrival,02:15,SZX Shenzhen,ZH305,ZH,3h 0m,02:15 | Shenzhen Airlines | SZX Shenzhen | ZH305 | 3h 0m | DETAILS,2026-01-30T16:03:10.971550
2026-04-29,BKK,arrival,02:35,MCT Muscat,OV465,OV,6h 0m,02:35 | Salam Air | MCT Muscat | OV465 | 6h 0m | DETAILS,2026-01-30T16:03:11.079298
2026-04-29,BKK,arrival,03:00,DEL Delhi,SG87,SG,4h 10m,03:00 | SpiceJet | DEL Delhi | SG87 | 4h 10m | DETAILS,2026-01-30T16:03:11.178240
2026-04-29,BKK,arrival,04:05,PVG Shanghai,FM847,FM,4h 50m,04:05 | Shanghai Airlines | PVG Shanghai | FM847 | 4h 50m | DETAILS,2026-01-30T16:03:11.302370
2026-04-29,BKK,arrival,04:35,HND Tokyo,NH849,NH,6h 30m,04:35 | ANA | HND Tokyo | NH849 | 6h 30m | DETAILS,2026-01-30T16:03:11.398217
2026-04-29,BKK,arrival,04:40,KIX Osaka,JL727,JL,5h 45m,04:40 | JAL | KIX Osaka | JL727 | 5h 45m | DETAILS,2026-01-30T16:03:11.496922
2026-04-29,BKK,arrival,04:50,HND Tokyo,TG661,TG,6h 30m,04:50 | Thai Airways | HND Tokyo | TG661 | 6h 30m | DETAILS,2026-01-30T16:03:11.597460
2026-04-29,BKK,arrival,05:10,KTM Kathmandu,TG310,TG,3h 30m,05:10 | Thai Airways | KTM Kathmandu | TG310 | 3h 30m | DETAILS,2026-01-30T16:03:11.712552
2026-04-29,BKK,arrival,05:10,IST Istanbul,TK58,TK,9h 20m,05:10 | Turkish Airlines | IST Istanbul | TK58 | 9h 20m | DETAILS,2026-01-30T16:03:11.819431
2026-04-29,BKK,arrival,05:25,DEL Delhi,TG316,TG,4h 25m,05:25 | Thai Airways | DEL Delhi | TG316 | 4h 25m | DETAILS,2026-01-30T16:03:11.980295
2026-04-29,BKK,arrival,05:30,HEL Helsinki,AY141,AY,11h 25m,05:30 | Finnair | HEL Helsinki | AY141 | 11h 25m | DETAILS,2026-01-30T16:03:12.079087
2026-04-29,BKK,arrival,05:30,ZRH Zurich,TG971,TG,11h 0m,05:30 | Thai Airways | ZRH Zurich | TG971 | 11h 0m | DETAILS,2026-01-30T16:03:12.181250
2026-04-29,BKK,arrival,05:35,BRU Brussels,TG935,TG,11h 5m,05:35 | Thai Airways | BRU Brussels | TG935 | 11h 5m | DETAILS,2026-01-30T16:03:12.280482
2026-04-29,BKK,arrival,05:35,BOM Mumbai,TG318,TG,4h 30m,05:35 | Thai Airways | BOM Mumbai | TG318 | 4h 30m | DETAILS,2026-01-30T16:03:12.385173
2026-04-29,BKK,arrival,05:40,IST Istanbul,TG901,TG,9h 10m,05:40 | Thai Airways | IST Istanbul | TG901 | 9h 10m | DETAILS,2026-01-30T16:03:12.483970
2026-04-29,BKK,arrival,05:50,AMD Ahmedabad,VZ751,VZ,4h 25m,05:50 | Vietjet Thailand | AMD Ahmedabad | VZ751 | 4h 25m | DETAILS,2026-01-30T16:03:12.579938
2026-04-29,BKK,arrival,05:50,HND Tokyo,JL33,JL,6h 30m,05:50 | JAL | HND Tokyo | JL33 | 6h 30m | DETAILS,2026-01-30T16:03:12.672508
2026-04-29,BKK,arrival,05:50,ARN Stockholm,TG961,TG,11h 0m,05:50 | Thai Airways | ARN Stockholm | TG961 | 11h 0m | DETAILS,2026-01-30T16:03:12.762545
2026-04-29,BKK,arrival,05:55,CDG Paris,TG931,TG,11h 15m,05:55 | Thai Airways | CDG Paris | TG931 | 11h 15m | DETAILS,2026-01-30T16:03:12.876884
2026-04-29,BKK,arrival,05:55,MXP Milan,TG941,TG,10h 50m,05:55 | Thai Airways | MXP Milan | TG941 | 10h 50m | DETAILS,2026-01-30T16:03:12.975734
2026-04-29,BKK,arrival,06:00,CPH Copenhagen,TG951,TG,10h 35m,06:00 | Thai Airways | CPH Copenhagen | TG951 | 10h 35m | DETAILS,2026-01-30T16:03:13.077821
2026-04-29,BKK,arrival,06:00,LHR London,TG911,TG,11h 30m,06:00 | Thai Airways | LHR London | TG911 | 11h 30m | DETAILS,2026-01-30T16:03:13.176740
2026-04-29,BKK,arrival,06:00,MEL Melbourne,TG462,TG,9h 30m,06:00 | Thai Airways | MEL Melbourne | TG462 | 9h 30m | DETAILS,2026-01-30T16:03:13.285496
2026-04-29,BKK,arrival,06:00,HND Tokyo,NH877,NH,6h 30m,06:00 | ANA | HND Tokyo | NH877 | 6h 30m | DETAILS,2026-01-30T16:03:13.391933
2026-04-29,BKK,arrival,06:05,MUC Munich,TG925,TG,10h 40m,06:05 | Thai Airways | MUC Munich | TG925 | 10h 40m | DETAILS,2026-01-30T16:03:13.491006
2026-04-29,BKK,arrival,06:10,CCU Kolkata,TG314,TG,2h 40m,06:10 | Thai Airways | CCU Kolkata | TG314 | 2h 40m | DETAILS,2026-01-30T16:03:14.030319
2026-04-29,BKK,arrival,06:10,LHE Lahore,TG346,TG,4h 30m,06:10 | Thai Airways | LHE Lahore | TG346 | 4h 30m | DETAILS,2026-01-30T16:03:14.116765
