date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-02-10,BKK,departure,00:01,PER Perth,TG483,TG,6h 54m,00:01 | Thai Airways | PER Perth | TG483 | 6h 54m | DETAILS,2026-01-30T13:08:47.702307
2026-02-10,BKK,departure,18:45,MNL Manila,PR737,PR,3h 30m,18:45 | PAL | MNL Manila | PR737 | 3h 30m | DETAILS,2026-01-30T13:09:21.074295
2026-02-10,BKK,departure,18:50,PVG Shanghai,9C8892,9C,4h 40m,18:50 | Spring Airlines | PVG Shanghai | 9C8892 | 4h 40m | DETAILS,2026-01-30T13:09:21.133713
2026-02-10,BKK,departure,18:50,KHI Karachi,TG341,TG,5h 35m,18:50 | Thai Airways | KHI Karachi | TG341 | 5h 35m | DETAILS,2026-01-30T13:09:21.194452
2026-02-10,BKK,departure,18:50,CNX Chiang Mai,VZ2106,VZ,1h 30m,18:50 | Vietjet Thailand | CNX Chiang Mai | VZ2106 | 1h 30m | DETAILS,2026-01-30T13:09:21.254049
2026-02-10,BKK,departure,18:55,BOM Mumbai,TG317,TG,4h 35m,18:55 | Thai Airways | BOM Mumbai | TG317 | 4h 35m | DETAILS,2026-01-30T13:09:21.315575
2026-02-10,BKK,departure,18:55,DOH Doha,QR835,QR,7h 25m,18:55 | Qatar Airways | DOH Doha | QR835 | 7h 25m | DETAILS,2026-01-30T13:09:21.377366
2026-02-10,BKK,departure,18:55,CAN Guangzhou,CZ364,CZ,3h 10m,18:55 | China Southern | CAN Guangzhou | CZ364 | 3h 10m | DETAILS,2026-01-30T13:09:21.435085
2026-02-10,BKK,departure,19:00,HAN Hanoi,VN618,VN,1h 55m,19:00 | Vietnam Airlines | HAN Hanoi | VN618 | 1h 55m | DETAILS,2026-01-30T13:09:21.496449
2026-02-10,BKK,departure,19:00,SIN Singapore,TG401,TG,2h 20m,19:00 | Thai Airways | SIN Singapore | TG401 | 2h 20m | DETAILS,2026-01-30T13:09:21.558169
2026-02-10,BKK,departure,19:05,PVG Shanghai,FM856,FM,4h 30m,19:05 | Shanghai Airlines | PVG Shanghai | FM856 | 4h 30m | DETAILS,2026-01-30T13:09:21.618727
2026-02-10,BKK,departure,19:05,CNX Chiang Mai,TG120,TG,1h 20m,19:05 | Thai Airways | CNX Chiang Mai | TG120 | 1h 20m | DETAILS,2026-01-30T13:09:21.679239
2026-02-10,BKK,departure,19:10,KKC Khon Kaen,FD4503,FD,1h 10m,19:10 | Thai AirAsia | KKC Khon Kaen | FD4503 | 1h 10m | DETAILS,2026-01-30T13:09:21.768095
2026-02-10,BKK,departure,19:10,HAK Haikou,HU722,HU,2h 25m,19:10 | Hainan Airlines | HAK Haikou | HU722 | 2h 25m | DETAILS,2026-01-30T13:09:21.854188
2026-02-10,BKK,departure,19:10,BAH Bahrain,GF153,GF,7h 40m,19:10 | Gulf Air | BAH Bahrain | GF153 | 7h 40m | DETAILS,2026-01-30T13:09:21.958407
2026-02-10,BKK,departure,19:15,HKG Hong Kong,CX702,CX,2h 45m,19:15 | Cathay Pacific | HKG Hong Kong | CX702 | 2h 45m | DETAILS,2026-01-30T13:09:22.060455
2026-02-10,BKK,departure,19:15,SZX Shenzhen,CZ8324,CZ,2h 50m,19:15 | China Southern | SZX Shenzhen | CZ8324 | 2h 50m | DETAILS,2026-01-30T13:09:22.143889
2026-02-10,BKK,departure,19:15,UTH Udon Thani,TG8,TG,1h 10m,19:15 | Thai Airways | UTH Udon Thani | TG8 | 1h 10m | DETAILS,2026-01-30T13:09:22.265126
2026-02-10,BKK,departure,19:15,USM Koh Samui,PG191,PG,1h 10m,19:15 | Bangkok Airways | USM Koh Samui | PG191 | 1h 10m | DETAILS,2026-01-30T13:09:22.325869
2026-02-10,BKK,departure,19:20,CKG Chongqing,3U3772,3U,3h 25m,19:20 | Sichuan Airlines | CKG Chongqing | 3U3772 | 3h 25m | DETAILS,2026-01-30T13:09:22.384251
2026-02-10,BKK,departure,19:20,HKT Phuket,VZ308,VZ,1h 30m,19:20 | Vietjet Thailand | HKT Phuket | VZ308 | 1h 30m | DETAILS,2026-01-30T13:09:22.444240
2026-02-10,BKK,departure,19:20,RGN Yangon,8M332,8M,1h 20m,19:20 | MAI | RGN Yangon | 8M332 | 1h 20m | DETAILS,2026-01-30T13:09:22.505894
2026-02-10,BKK,departure,19:25,LHE Lahore,TG345,TG,5h 15m,19:25 | Thai Airways | LHE Lahore | TG345 | 5h 15m | DETAILS,2026-01-30T13:09:22.565967
2026-02-10,BKK,departure,19:30,PEK Beijing,CA960,CA,4h 35m,19:30 | Air China | PEK Beijing | CA960 | 4h 35m | DETAILS,2026-01-30T13:09:22.631129
2026-02-10,BKK,departure,19:30,KMG Kunming,KY8370,KY,2h 35m,19:30 | Kunming Airlines | KMG Kunming | KY8370 | 2h 35m | DETAILS,2026-01-30T13:09:22.689848
2026-02-10,BKK,departure,19:30,PEN Penang,TG425,TG,1h 50m,19:30 | Thai Airways | PEN Penang | TG425 | 1h 50m | DETAILS,2026-01-30T13:09:22.754840
2026-02-10,BKK,departure,19:30,SZX Shenzhen,ZH308,ZH,2h 45m,19:30 | Shenzhen Airlines | SZX Shenzhen | ZH308 | 2h 45m | DETAILS,2026-01-30T13:09:22.814438
2026-02-10,BKK,departure,19:35,CNX Chiang Mai,PG219,PG,1h 25m,19:35 | Bangkok Airways | CNX Chiang Mai | PG219 | 1h 25m | DETAILS,2026-01-30T13:09:22.876700
2026-02-10,BKK,departure,19:35,SGN Ho Chi Minh City,VN606,VN,1h 45m,19:35 | Vietnam Airlines | SGN Ho Chi Minh City | VN606 | 1h 45m | DETAILS,2026-01-30T13:09:22.940102
2026-02-10,BKK,departure,19:40,KKC Khon Kaen,TG46,TG,1h 0m,19:40 | Thai Airways | KKC Khon Kaen | TG46 | 1h 0m | DETAILS,2026-01-30T13:09:22.998573
2026-02-10,BKK,departure,19:40,AMD Ahmedabad,VZ750,VZ,4h 45m,19:40 | Vietjet Thailand | AMD Ahmedabad | VZ750 | 4h 45m | DETAILS,2026-01-30T13:09:23.107602
2026-02-10,BKK,departure,19:40,HKT Phuket,PG279,PG,1h 30m,19:40 | Bangkok Airways | HKT Phuket | PG279 | 1h 30m | DETAILS,2026-01-30T13:09:23.206912
2026-02-10,BKK,departure,19:45,USM Koh Samui,PG193,PG,1h 35m,19:45 | Bangkok Airways | USM Koh Samui | PG193 | 1h 35m | DETAILS,2026-01-30T13:09:23.301913
2026-02-10,BKK,departure,19:45,HKG Hong Kong,UO713,UO,3h 0m,19:45 | HK Express | HKG Hong Kong | UO713 | 3h 0m | DETAILS,2026-01-30T13:09:23.382993
2026-02-10,BKK,departure,19:50,SAI Siem Reap,EK370,EK,1h 20m,19:50 | Emirates | SAI Siem Reap | EK370 | 1h 20m | DETAILS,2026-01-30T13:09:23.485314
2026-02-10,BKK,departure,19:50,KTI Phnom Penh,PG935,PG,1h 15m,19:50 | Bangkok Airways | KTI Phnom Penh | PG935 | 1h 15m | DETAILS,2026-01-30T13:09:23.599405
2026-02-10,BKK,departure,19:50,HDY Hat Yai,VZ328,VZ,1h 25m,19:50 | Vietjet Thailand | HDY Hat Yai | VZ328 | 1h 25m | DETAILS,2026-01-30T13:09:23.658379
2026-02-10,BKK,departure,19:55,PVG Shanghai,FM840,FM,4h 25m,19:55 | Shanghai Airlines | PVG Shanghai | FM840 | 4h 25m | DETAILS,2026-01-30T13:09:23.716316
2026-02-10,BKK,departure,19:55,CAN Guangzhou,CZ8020,CZ,2h 50m,19:55 | China Southern | CAN Guangzhou | CZ8020 | 2h 50m | DETAILS,2026-01-30T13:09:23.783978
2026-02-10,BKK,departure,20:00,SIN Singapore,SQ713,SQ,2h 30m,20:00 | Singapore Airlines | SIN Singapore | SQ713 | 2h 30m | DETAILS,2026-01-30T13:09:23.845270
2026-02-10,BKK,departure,20:00,TPE Taipei,VZ570,VZ,3h 40m,20:00 | Vietjet Thailand | TPE Taipei | VZ570 | 3h 40m | DETAILS,2026-01-30T13:09:23.907824
2026-02-10,BKK,departure,20:00,DEL Delhi,TG315,TG,4h 30m,20:00 | Thai Airways | DEL Delhi | TG315 | 4h 30m | DETAILS,2026-01-30T13:09:23.967661
2026-02-10,BKK,departure,20:05,SGN Ho Chi Minh City,VJ806,VJ,1h 30m,20:05 | VietJet | SGN Ho Chi Minh City | VJ806 | 1h 30m | DETAILS,2026-01-30T13:09:24.027087
2026-02-10,BKK,departure,20:05,KUL Kuala Lumpur,MH781,MH,2h 20m,20:05 | Malaysia Airlines | KUL Kuala Lumpur | MH781 | 2h 20m | DETAILS,2026-01-30T13:09:24.087997
2026-02-10,BKK,departure,20:05,PVG Shanghai,VZ3524,VZ,4h 25m,20:05 | Vietjet Thailand | PVG Shanghai | VZ3524 | 4h 25m | DETAILS,2026-01-30T13:09:24.149064
2026-02-10,BKK,departure,20:05,MCT Muscat,WY816,WY,6h 10m,20:05 | Oman Air | MCT Muscat | WY816 | 6h 10m | DETAILS,2026-01-30T13:09:24.212306
2026-02-10,BKK,departure,20:10,HKT Phuket,FD4419,FD,1h 40m,20:10 | Thai AirAsia | HKT Phuket | FD4419 | 1h 40m | DETAILS,2026-01-30T13:09:24.275775
2026-02-10,BKK,departure,20:10,VVO Vladivostok,S76262,S7,6h 25m,20:10 | S7 Airlines | VVO Vladivostok | S76262 | 6h 25m | DETAILS,2026-01-30T13:09:24.337278
2026-02-10,BKK,departure,20:15,SIN Singapore,TR617,TR,2h 40m,20:15 | Scoot | SIN Singapore | TR617 | 2h 40m | DETAILS,2026-01-30T13:09:24.433899
2026-02-10,BKK,departure,20:20,CNX Chiang Mai,FD4096,FD,1h 30m,20:20 | Thai AirAsia | CNX Chiang Mai | FD4096 | 1h 30m | DETAILS,2026-01-30T13:09:24.529186
2026-02-10,BKK,departure,20:25,KBV Krabi,PG263,PG,1h 25m,20:25 | Bangkok Airways | KBV Krabi | PG263 | 1h 25m | DETAILS,2026-01-30T13:09:24.619769
2026-02-10,BKK,departure,20:30,DOH Doha,QR829,QR,7h 25m,20:30 | Qatar Airways | DOH Doha | QR829 | 7h 25m | DETAILS,2026-01-30T13:09:24.715128
2026-02-10,BKK,departure,20:35,KMG Kunming,KY8368,KY,2h 5m,20:35 | Kunming Airlines | KMG Kunming | KY8368 | 2h 5m | DETAILS,2026-01-30T13:09:24.805417
2026-02-10,BKK,departure,20:35,CNX Chiang Mai,VZ118,VZ,1h 20m,20:35 | Vietjet Thailand | CNX Chiang Mai | VZ118 | 1h 20m | DETAILS,2026-01-30T13:09:24.922370
2026-02-10,BKK,departure,20:40,BOM Mumbai,VZ760,VZ,4h 40m,20:40 | Vietjet Thailand | BOM Mumbai | VZ760 | 4h 40m | DETAILS,2026-01-30T13:09:24.985426
2026-02-10,BKK,departure,20:40,AUH Abu Dhabi,EY407,EY,6h 50m,20:40 | Etihad | AUH Abu Dhabi | EY407 | 6h 50m | DETAILS,2026-01-30T13:09:25.046783
2026-02-10,BKK,departure,20:45,VTE Vientiane,QV446,QV,1h 0m,20:45 | Lao Airlines | VTE Vientiane | QV446 | 1h 0m | DETAILS,2026-01-30T13:09:25.108090
2026-02-10,BKK,departure,20:45,DXB Dubai,EK373,EK,7h 15m,20:45 | Emirates | DXB Dubai | EK373 | 7h 15m | DETAILS,2026-01-30T13:09:25.167736
2026-02-10,BKK,departure,20:45,RGN Yangon,8M351,8M,1h 20m,20:45 | MAI | RGN Yangon | 8M351 | 1h 20m | DETAILS,2026-01-30T13:09:25.236491
2026-02-10,BKK,departure,20:55,CNX Chiang Mai,FD4102,FD,1h 25m,20:55 | Thai AirAsia | CNX Chiang Mai | FD4102 | 1h 25m | DETAILS,2026-01-30T13:09:25.333557
2026-02-10,BKK,departure,20:55,AMD Ahmedabad,TG343,TG,4h 45m,20:55 | Thai Airways | AMD Ahmedabad | TG343 | 4h 45m | DETAILS,2026-01-30T13:09:25.393923
2026-02-10,BKK,departure,21:00,BLR Bengaluru,6E1056,6E,3h 55m,21:00 | IndiGo | BLR Bengaluru | 6E1056 | 3h 55m | DETAILS,2026-01-30T13:09:25.458180
2026-02-10,BKK,departure,21:00,MFM Macau,NX937,NX,2h 35m,21:00 | Air Macau | MFM Macau | NX937 | 2h 35m | DETAILS,2026-01-30T13:09:25.518376
2026-02-10,BKK,departure,21:05,KMG Kunming,MU9614,MU,2h 35m,21:05 | China Eastern | KMG Kunming | MU9614 | 2h 35m | DETAILS,2026-01-30T13:09:25.574013
2026-02-10,BKK,departure,21:10,SIN Singapore,SQ719,SQ,2h 30m,21:10 | Singapore Airlines | SIN Singapore | SQ719 | 2h 30m | DETAILS,2026-01-30T13:09:25.631745
2026-02-10,BKK,departure,21:15,KTM Kathmandu,TG309,TG,3h 25m,21:15 | Thai Airways | KTM Kathmandu | TG309 | 3h 25m | DETAILS,2026-01-30T13:09:25.690624
2026-02-10,BKK,departure,21:15,SGN Ho Chi Minh City,VN608,VN,1h 45m,21:15 | Vietnam Airlines | SGN Ho Chi Minh City | VN608 | 1h 45m | DETAILS,2026-01-30T13:09:25.784303
2026-02-10,BKK,departure,21:25,BNE Brisbane,JQ66,JQ,9h 5m,21:25 | Jetstar | BNE Brisbane | JQ66 | 9h 5m | DETAILS,2026-01-30T13:09:25.868882
2026-02-10,BKK,departure,21:25,CNX Chiang Mai,VZ104,VZ,1h 20m,21:25 | Vietjet Thailand | CNX Chiang Mai | VZ104 | 1h 20m | DETAILS,2026-01-30T13:09:25.950720
2026-02-10,BKK,departure,21:30,ICN Seoul,KE658,KE,5h 15m,21:30 | Korean Air | ICN Seoul | KE658 | 5h 15m | DETAILS,2026-01-30T13:09:26.043964
2026-02-10,BKK,departure,21:30,HKT Phuket,PG287,PG,1h 30m,21:30 | Bangkok Airways | HKT Phuket | PG287 | 1h 30m | DETAILS,2026-01-30T13:09:26.129305
2026-02-10,BKK,departure,21:40,TFU Chengdu,EU2868,EU,3h 0m,21:40 | Chengdu Airlines | TFU Chengdu | EU2868 | 3h 0m | DETAILS,2026-01-30T13:09:26.240363
2026-02-10,BKK,departure,21:40,RGN Yangon,UB18,UB,1h 25m,21:40 | Myanmar National Airlines | RGN Yangon | UB18 | 1h 25m | DETAILS,2026-01-30T13:09:26.299197
2026-02-10,BKK,departure,21:50,BLR Bengaluru,TG325,TG,3h 45m,21:50 | Thai Airways | BLR Bengaluru | TG325 | 3h 45m | DETAILS,2026-01-30T13:09:26.359298
2026-02-10,BKK,departure,21:55,CAN Guangzhou,9C7420,9C,3h 5m,21:55 | Spring Airlines | CAN Guangzhou | 9C7420 | 3h 5m | DETAILS,2026-01-30T13:09:26.417324
2026-02-10,BKK,departure,21:55,CMB Colombo,TG307,TG,3h 36m,21:55 | Thai Airways | CMB Colombo | TG307 | 3h 36m | DETAILS,2026-01-30T13:09:26.476793
2026-02-10,BKK,departure,21:55,HYD Hyderabad,TG329,TG,3h 36m,21:55 | Thai Airways | HYD Hyderabad | TG329 | 3h 36m | DETAILS,2026-01-30T13:09:26.537636
2026-02-10,BKK,departure,21:55,MAA Chennai,TG337,TG,3h 36m,21:55 | Thai Airways | MAA Chennai | TG337 | 3h 36m | DETAILS,2026-01-30T13:09:26.596156
2026-02-10,BKK,departure,22:00,HKG Hong Kong,HB2296,HB,3h 0m,22:00 | Greater Bay Airlines | HKG Hong Kong | HB2296 | 3h 0m | DETAILS,2026-01-30T13:09:26.655589
2026-02-10,BKK,departure,22:05,BOM Mumbai,6E1060,6E,4h 45m,22:05 | IndiGo | BOM Mumbai | 6E1060 | 4h 45m | DETAILS,2026-01-30T13:09:26.715374
2026-02-10,BKK,departure,22:05,HND Tokyo,JL34,JL,5h 35m,22:05 | JAL | HND Tokyo | JL34 | 5h 35m | DETAILS,2026-01-30T13:09:26.776653
2026-02-10,BKK,departure,22:10,CNX Chiang Mai,VZ2104,VZ,1h 25m,22:10 | Vietjet Thailand | CNX Chiang Mai | VZ2104 | 1h 25m | DETAILS,2026-01-30T13:09:26.840770
2026-02-10,BKK,departure,22:10,HAN Hanoi,VN616,VN,1h 55m,22:10 | Vietnam Airlines | HAN Hanoi | VN616 | 1h 55m | DETAILS,2026-01-30T13:09:26.900510
2026-02-10,BKK,departure,22:15,BOM Mumbai,TG351,TG,4h 35m,22:15 | Thai Airways | BOM Mumbai | TG351 | 4h 35m | DETAILS,2026-01-30T13:09:26.958587
2026-02-10,BKK,departure,22:20,DEL Delhi,AI2303,AI,4h 50m,22:20 | Air India | DEL Delhi | AI2303 | 4h 50m | DETAILS,2026-01-30T13:09:27.032106
2026-02-10,BKK,departure,22:20,ICN Seoul,BX728,BX,5h 45m,22:20 | Air Busan | ICN Seoul | BX728 | 5h 45m | DETAILS,2026-01-30T13:09:27.137566
2026-02-10,BKK,departure,22:20,HKT Phuket,VZ316,VZ,1h 35m,22:20 | Vietjet Thailand | HKT Phuket | VZ316 | 1h 35m | DETAILS,2026-01-30T13:09:27.223759
2026-02-10,BKK,departure,22:25,ICN Seoul,ZE512,ZE,5h 55m,22:25 | Eastar Jet | ICN Seoul | ZE512 | 5h 55m | DETAILS,2026-01-30T13:09:27.323784
2026-02-10,BKK,departure,22:25,HND Tokyo,NH850,NH,5h 40m,22:25 | ANA | HND Tokyo | NH850 | 5h 40m | DETAILS,2026-01-30T13:09:27.413404
2026-02-10,BKK,departure,22:30,NRT Tokyo,TG640,TG,5h 50m,22:30 | Thai Airways | NRT Tokyo | TG640 | 5h 50m | DETAILS,2026-01-30T13:09:27.535695
2026-02-10,BKK,departure,22:35,SYD Sydney,TG471,TG,9h 20m,22:35 | Thai Airways | SYD Sydney | TG471 | 9h 20m | DETAILS,2026-01-30T13:09:27.591838
2026-02-10,BKK,departure,22:45,MFM Macau,NX991,NX,2h 45m,22:45 | Air Macau | MFM Macau | NX991 | 2h 45m | DETAILS,2026-01-30T13:09:27.651896
2026-02-10,BKK,departure,22:55,ICN Seoul,YP602,YP,5h 40m,22:55 | Air Premia | ICN Seoul | YP602 | 5h 40m | DETAILS,2026-01-30T13:09:27.712511
2026-02-10,BKK,departure,22:55,PUS Busan,BX726,BX,5h 25m,22:55 | Air Busan | PUS Busan | BX726 | 5h 25m | DETAILS,2026-01-30T13:09:27.776235
2026-02-10,BKK,departure,22:55,SIN Singapore,TR615,TR,2h 50m,22:55 | Scoot | SIN Singapore | TR615 | 2h 50m | DETAILS,2026-01-30T13:09:27.835875
2026-02-10,BKK,departure,23:10,LGW London,BA2230,BA,13h 20m,23:10 | British Airways | LGW London | BA2230 | 13h 20m | DETAILS,2026-01-30T13:09:27.898615
2026-02-10,BKK,departure,23:10,ICN Seoul,TG658,TG,5h 25m,23:10 | Thai Airways | ICN Seoul | TG658 | 5h 25m | DETAILS,2026-01-30T13:09:27.959378
2026-02-10,BKK,departure,23:15,DAC Dhaka,TG339,TG,2h 35m,23:15 | Thai Airways | DAC Dhaka | TG339 | 2h 35m | DETAILS,2026-01-30T13:09:28.024479
2026-02-10,BKK,departure,23:15,HND Tokyo,TG682,TG,5h 40m,23:15 | Thai Airways | HND Tokyo | TG682 | 5h 40m | DETAILS,2026-01-30T13:09:28.087915
2026-02-10,BKK,departure,23:15,IST Istanbul,TK69,TK,10h 55m,23:15 | Turkish Airlines | IST Istanbul | TK69 | 10h 55m | DETAILS,2026-01-30T13:09:28.144404
2026-02-10,BKK,departure,23:15,ICN Seoul,KE652,KE,5h 20m,23:15 | Korean Air | ICN Seoul | KE652 | 5h 20m | DETAILS,2026-01-30T13:09:28.206685
2026-02-10,BKK,departure,23:20,RGN Yangon,8M373,8M,1h 20m,23:20 | MAI | RGN Yangon | 8M373 | 1h 20m | DETAILS,2026-01-30T13:09:28.271662
2026-02-10,BKK,departure,23:25,DEL Delhi,TG331,TG,4h 25m,23:25 | Thai Airways | DEL Delhi | TG331 | 4h 25m | DETAILS,2026-01-30T13:09:28.371572
2026-02-10,BKK,departure,23:30,MUC Munich,LH773,LH,11h 50m,23:30 | Lufthansa | MUC Munich | LH773 | 11h 50m | DETAILS,2026-01-30T13:09:28.480557
2026-02-10,BKK,departure,23:30,ICN Seoul,TG656,TG,5h 25m,23:30 | Thai Airways | ICN Seoul | TG656 | 5h 25m | DETAILS,2026-01-30T13:09:28.579158
2026-02-10,BKK,departure,23:35,CCU Kolkata,TG313,TG,2h 35m,23:35 | Thai Airways | CCU Kolkata | TG313 | 2h 35m | DETAILS,2026-01-30T13:09:28.669554
2026-02-10,BKK,departure,23:40,FRA Frankfurt,TG920,TG,12h 15m,23:40 | Thai Airways | FRA Frankfurt | TG920 | 12h 15m | DETAILS,2026-01-30T13:09:28.813607
2026-02-10,BKK,departure,23:45,IST Istanbul,TG900,TG,10h 20m,23:45 | Thai Airways | IST Istanbul | TG900 | 10h 20m | DETAILS,2026-01-30T13:09:28.883956
2026-02-10,BKK,departure,23:45,NRT Tokyo,ZG52,ZG,5h 45m,23:45 | Zipair | NRT Tokyo | ZG52 | 5h 45m | DETAILS,2026-01-30T13:09:28.944201
2026-02-10,BKK,departure,23:50,FRA Frankfurt,DE2363,DE,12h 50m,23:50 | Condor | FRA Frankfurt | DE2363 | 12h 50m | DETAILS,2026-01-30T13:09:29.003248
2026-02-10,BKK,departure,23:50,MNL Manila,PR733,PR,3h 10m,23:50 | PAL | MNL Manila | PR733 | 3h 10m | DETAILS,2026-01-30T13:09:29.063453
2026-02-10,BKK,departure,23:50,VIE Vienna,OS8,OS,11h 35m,23:50 | Austrian | VIE Vienna | OS8 | 11h 35m | DETAILS,2026-01-30T13:09:29.125667
2026-02-10,BKK,departure,23:55,TLV Tel Aviv-Yafo,LY82,LY,11h 15m,23:55 | El Al | TLV Tel Aviv-Yafo | LY82 | 11h 15m | DETAILS,2026-01-30T13:09:29.183240
2026-02-10,BKK,departure,23:55,ICN Seoul,OZ742,OZ,5h 0m,23:55 | Asiana | ICN Seoul | OZ742 | 5h 0m | DETAILS,2026-01-30T13:09:29.246266
2026-02-10,BKK,departure,23:55,NRT Tokyo,TG642,TG,5h 45m,23:55 | Thai Airways | NRT Tokyo | TG642 | 5h 45m | DETAILS,2026-01-30T13:09:29.310372
2026-02-10,BKK,departure,23:55,CTS Sapporo,TG670,TG,6h 25m,23:55 | Thai Airways | CTS Sapporo | TG670 | 6h 25m | DETAILS,2026-01-30T13:09:29.374094
2026-02-10,BKK,departure,23:55,NRT Tokyo,VZ830,VZ,6h 0m,23:55 | Vietjet Thailand | NRT Tokyo | VZ830 | 6h 0m | DETAILS,2026-01-30T13:09:29.436871
2026-02-10,BKK,departure,23:59,KIX Osaka,TG622,TG,5h 21m,23:59 | Thai Airways | KIX Osaka | TG622 | 5h 21m | DETAILS,2026-01-30T13:09:29.497686
2026-02-10,BKK,arrival,07:55,BKK Bangkok,TG483,TG,6h 54m,07:55 | Thai Airways | BKK Bangkok | TG483 | 6h 54m | DETAILS,2026-01-30T13:09:33.472490
2026-02-10,BKK,arrival,06:50,PVG Shanghai,9C8755,9C,5h 5m,00:00 | Spring Airlines | PVG Shanghai | 9C8755 | 5h 5m | DETAILS,2026-01-30T13:09:33.671465
2026-02-10,BKK,arrival,00:10,PEK Beijing,CA979,CA,5h 10m,00:10 | Air China | PEK Beijing | CA979 | 5h 10m | DETAILS,2026-01-30T13:09:33.777048
2026-02-10,BKK,arrival,00:10,CNX Chiang Mai,FD4103,FD,1h 20m,00:10 | Thai AirAsia | CNX Chiang Mai | FD4103 | 1h 20m | DETAILS,2026-01-30T13:09:33.875906
2026-02-10,BKK,arrival,00:10,TFU Chengdu,3U3937,3U,3h 20m,00:10 | Sichuan Airlines | TFU Chengdu | 3U3937 | 3h 20m | DETAILS,2026-01-30T13:09:33.968651
2026-02-10,BKK,arrival,00:10,ICN Seoul,TW101,TW,6h 20m,00:10 | T´Way Air | ICN Seoul | TW101 | 6h 20m | DETAILS,2026-01-30T13:09:34.050898
2026-02-10,BKK,arrival,00:15,HKG Hong Kong,CX617,CX,3h 5m,00:15 | Cathay Pacific | HKG Hong Kong | CX617 | 3h 5m | DETAILS,2026-01-30T13:09:34.161342
2026-02-10,BKK,arrival,00:20,NRT Tokyo,NH805,NH,7h 25m,00:20 | ANA | NRT Tokyo | NH805 | 7h 25m | DETAILS,2026-01-30T13:09:34.221668
2026-02-10,BKK,arrival,00:25,HKG Hong Kong,HX779,HX,3h 20m,00:25 | Hong Kong Airlines | HKG Hong Kong | HX779 | 3h 20m | DETAILS,2026-01-30T13:09:34.285043
2026-02-10,BKK,arrival,00:30,NKG Nanjing,MU7703,MU,4h 15m,00:30 | China Eastern | NKG Nanjing | MU7703 | 4h 15m | DETAILS,2026-01-30T13:09:34.348592
2026-02-10,BKK,arrival,00:40,HKG Hong Kong,ET609,ET,2h 50m,00:40 | Ethiopian | HKG Hong Kong | ET609 | 2h 50m | DETAILS,2026-01-30T13:09:34.407104
2026-02-10,BKK,arrival,00:45,ICN Seoul,KE659,KE,6h 10m,00:45 | Korean Air | ICN Seoul | KE659 | 6h 10m | DETAILS,2026-01-30T13:09:34.465621
2026-02-10,BKK,arrival,00:45,XMN Xiamen,MF843,MF,3h 30m,00:45 | XiamenAir | XMN Xiamen | MF843 | 3h 30m | DETAILS,2026-01-30T13:09:34.532118
2026-02-10,BKK,arrival,00:50,KHN Nanchang,9C8609,9C,4h 5m,00:50 | Spring Airlines | KHN Nanchang | 9C8609 | 4h 5m | DETAILS,2026-01-30T13:09:34.593108
2026-02-10,BKK,arrival,00:50,PVG Shanghai,HO1357,HO,4h 50m,00:50 | Juneyao Airlines | PVG Shanghai | HO1357 | 4h 50m | DETAILS,2026-01-30T13:09:34.652178
2026-02-10,BKK,arrival,00:55,ICN Seoul,KE655,KE,6h 5m,00:55 | Korean Air | ICN Seoul | KE655 | 6h 5m | DETAILS,2026-01-30T13:09:34.710690
2026-02-10,BKK,arrival,00:55,PVG Shanghai,FM849,FM,4h 50m,00:55 | Shanghai Airlines | PVG Shanghai | FM849 | 4h 50m | DETAILS,2026-01-30T13:09:34.771502
2026-02-10,BKK,arrival,01:05,CAN Guangzhou,CZ3035,CZ,3h 5m,01:05 | China Southern | CAN Guangzhou | CZ3035 | 3h 5m | DETAILS,2026-01-30T13:09:34.831123
2026-02-10,BKK,arrival,01:10,DAD Da Nang,EK371,EK,1h 40m,01:10 | Emirates | DAD Da Nang | EK371 | 1h 40m | DETAILS,2026-01-30T13:09:34.891933
2026-02-10,BKK,arrival,01:10,TFU Chengdu,MU7321,MU,3h 25m,01:10 | China Eastern | TFU Chengdu | MU7321 | 3h 25m | DETAILS,2026-01-30T13:09:34.989520
2026-02-10,BKK,arrival,01:15,KMG Kunming,MU893,MU,2h 40m,01:15 | China Eastern | KMG Kunming | MU893 | 2h 40m | DETAILS,2026-01-30T13:09:35.087874
2026-02-10,BKK,arrival,01:20,XIY Xian,9C6251,9C,4h 10m,01:20 | Spring Airlines | XIY Xian | 9C6251 | 4h 10m | DETAILS,2026-01-30T13:09:35.186095
2026-02-10,BKK,arrival,01:20,RGN Yangon,8M390,8M,1h 20m,01:20 | MAI | RGN Yangon | 8M390 | 1h 20m | DETAILS,2026-01-30T13:09:35.280568
2026-02-10,BKK,arrival,01:20,NKG Nanjing,MU2803,MU,4h 20m,01:20 | China Eastern | NKG Nanjing | MU2803 | 4h 20m | DETAILS,2026-01-30T13:09:35.631890
2026-02-10,BKK,arrival,01:25,TAO Qingdao,SC4079,SC,5h 25m,01:25 | Shandong Airlines | TAO Qingdao | SC4079 | 5h 25m | DETAILS,2026-01-30T13:09:35.692831
2026-02-10,BKK,arrival,01:25,TPE Taipei,BR61,BR,3h 55m,01:25 | EVA Air | TPE Taipei | BR61 | 3h 55m | DETAILS,2026-01-30T13:09:35.753892
