date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-11-27,BKK,departure,00:05,CDG Paris,TG930,TG,12h 45m,00:05 | Thai Airways | CDG Paris | TG930 | 12h 45m | DETAILS,2026-02-02T16:41:14.315035
2026-11-27,BKK,arrival,06:40,DOH Doha,QR838,QR,6h 35m,06:40 | Qatar Airways | DOH Doha | QR838 | 6h 35m | DETAILS,2026-02-02T16:42:56.236016
2026-11-27,BKK,arrival,06:45,MCT Muscat,WY817,WY,5h 40m,06:45 | Oman Air | MCT Muscat | WY817 | 5h 40m | DETAILS,2026-02-02T16:42:56.403430
2026-11-27,BKK,arrival,06:50,AMD Ahmedabad,TG344,TG,4h 15m,06:50 | Thai Airways | AMD Ahmedabad | TG344 | 4h 15m | DETAILS,2026-02-02T16:42:56.559475
2026-11-27,BKK,arrival,07:10,AUH Abu Dhabi,EY402,EY,6h 15m,07:10 | Etihad | AUH Abu Dhabi | EY402 | 6h 15m | DETAILS,2026-02-02T16:42:56.714114
2026-11-27,BKK,arrival,07:10,SHJ Sharjah,G9821,G9,6h 15m,07:10 | Air Arabia | SHJ Sharjah | G9821 | 6h 15m | DETAILS,2026-02-02T16:42:56.882326
2026-11-27,BKK,arrival,07:20,CPH Copenhagen,SK975,SK,11h 0m,07:20 | SAS | CPH Copenhagen | SK975 | 11h 0m | DETAILS,2026-02-02T16:42:57.076479
2026-11-27,BKK,arrival,07:30,CDG Paris,AF196,AF,11h 20m,07:30 | Air France | CDG Paris | AF196 | 11h 20m | DETAILS,2026-02-02T16:42:57.268666
2026-11-27,BKK,arrival,07:35,DXB Dubai,EK374,EK,6h 0m,07:35 | Emirates | DXB Dubai | EK374 | 6h 0m | DETAILS,2026-02-02T16:42:57.434193
2026-11-27,BKK,arrival,07:40,NOU Noumea,SB500,SB,10h 10m,07:40 | Aircalin | NOU Noumea | SB500 | 10h 10m | DETAILS,2026-02-02T16:42:57.603854
2026-11-27,BKK,arrival,07:50,DEL Delhi,AI2336,AI,4h 20m,07:50 | Air India | DEL Delhi | AI2336 | 4h 20m | DETAILS,2026-02-02T16:42:57.773969
2026-11-27,BKK,arrival,07:55,CNX Chiang Mai,VZ2105,VZ,1h 20m,07:55 | Vietjet Thailand | CNX Chiang Mai | VZ2105 | 1h 20m | DETAILS,2026-02-02T16:42:57.949592
2026-11-27,BKK,arrival,08:10,FCO Rome,AZ758,AZ,11h 0m,08:10 | ITA Airways | FCO Rome | AZ758 | 11h 0m | DETAILS,2026-02-02T16:42:58.116168
2026-11-27,BKK,arrival,08:15,USM Koh Samui,PG102,PG,1h 15m,08:15 | Bangkok Airways | USM Koh Samui | PG102 | 1h 15m | DETAILS,2026-02-02T16:42:58.276925
2026-11-27,BKK,arrival,08:15,SIN Singapore,TR608,TR,2h 35m,08:15 | Scoot | SIN Singapore | TR608 | 2h 35m | DETAILS,2026-02-02T16:42:58.436205
2026-11-27,BKK,arrival,08:20,CAN Guangzhou,9C8893,9C,3h 5m,08:20 | Spring Airlines | CAN Guangzhou | 9C8893 | 3h 5m | DETAILS,2026-02-02T16:42:58.596559
2026-11-27,BKK,arrival,08:20,SVO Moscow,SU270,SU,8h 55m,08:20 | Aeroflot | SVO Moscow | SU270 | 8h 55m | DETAILS,2026-02-02T16:42:58.759312
2026-11-27,BKK,arrival,08:25,SIN Singapore,SQ706,SQ,2h 25m,08:25 | Singapore Airlines | SIN Singapore | SQ706 | 2h 25m | DETAILS,2026-02-02T16:42:58.921935
2026-11-27,BKK,arrival,08:25,BOM Mumbai,TG352,TG,4h 15m,08:25 | Thai Airways | BOM Mumbai | TG352 | 4h 15m | DETAILS,2026-02-02T16:42:59.096983
2026-11-27,BKK,arrival,08:35,RGN Yangon,UB19,UB,1h 25m,08:35 | Myanmar National Airlines | RGN Yangon | UB19 | 1h 25m | DETAILS,2026-02-02T16:42:59.248692
2026-11-27,BKK,arrival,08:40,IST Istanbul,TK64,TK,8h 55m,08:40 | Turkish Airlines | IST Istanbul | TK64 | 8h 55m | DETAILS,2026-02-02T16:42:59.410912
2026-11-27,BKK,arrival,08:50,PEN Penang,TG426,TG,1h 45m,08:50 | Thai Airways | PEN Penang | TG426 | 1h 45m | DETAILS,2026-02-02T16:42:59.575077
2026-11-27,BKK,arrival,08:50,USM Koh Samui,PG110,PG,1h 35m,08:50 | Bangkok Airways | USM Koh Samui | PG110 | 1h 35m | DETAILS,2026-02-02T16:42:59.748278
2026-11-27,BKK,arrival,08:55,VTE Vientiane,QV441,QV,1h 15m,08:55 | Lao Airlines | VTE Vientiane | QV441 | 1h 15m | DETAILS,2026-02-02T16:42:59.909092
2026-11-27,BKK,arrival,09:00,DEL Delhi,TG332,TG,4h 0m,09:00 | Thai Airways | DEL Delhi | TG332 | 4h 0m | DETAILS,2026-02-02T16:43:00.095758
2026-11-27,BKK,arrival,09:10,BLR Bengaluru,6E1055,6E,3h 55m,09:10 | IndiGo | BLR Bengaluru | 6E1055 | 3h 55m | DETAILS,2026-02-02T16:43:00.248225
2026-11-27,BKK,arrival,09:10,USM Koh Samui,PG104,PG,1h 15m,09:10 | Bangkok Airways | USM Koh Samui | PG104 | 1h 15m | DETAILS,2026-02-02T16:43:00.395477
2026-11-27,BKK,arrival,09:15,RGN Yangon,8M335,8M,1h 20m,09:15 | MAI | RGN Yangon | 8M335 | 1h 20m | DETAILS,2026-02-02T16:43:00.559340
2026-11-27,BKK,arrival,09:15,NST Nakhon Si Thammarat,VZ331,VZ,1h 15m,09:15 | Vietjet Thailand | NST Nakhon Si Thammarat | VZ331 | 1h 15m | DETAILS,2026-02-02T16:43:00.728599
2026-11-27,BKK,arrival,09:15,CDG Paris,AF198,AF,11h 10m,09:15 | Air France | CDG Paris | AF198 | 11h 10m | DETAILS,2026-02-02T16:43:00.890135
2026-11-27,BKK,arrival,09:20,HKT Phuket,PG270,PG,1h 35m,09:20 | Bangkok Airways | HKT Phuket | PG270 | 1h 35m | DETAILS,2026-02-02T16:43:01.060488
2026-11-27,BKK,arrival,09:20,BAH Bahrain,GF152,GF,6h 35m,09:20 | Gulf Air | BAH Bahrain | GF152 | 6h 35m | DETAILS,2026-02-02T16:43:01.236656
2026-11-27,BKK,arrival,09:25,KKC Khon Kaen,TG41,TG,1h 0m,09:25 | Thai Airways | KKC Khon Kaen | TG41 | 1h 0m | DETAILS,2026-02-02T16:43:01.389108
2026-11-27,BKK,arrival,09:30,KTI Phnom Penh,K6722,K6,1h 10m,09:30 | Air Cambodia | KTI Phnom Penh | K6722 | 1h 10m | DETAILS,2026-02-02T16:43:01.541691
2026-11-27,BKK,arrival,09:35,UTH Udon Thani,TG3,TG,1h 5m,09:35 | Thai Airways | UTH Udon Thani | TG3 | 1h 5m | DETAILS,2026-02-02T16:43:01.693509
2026-11-27,BKK,arrival,09:35,SIN Singapore,TG402,TG,2h 20m,09:35 | Thai Airways | SIN Singapore | TG402 | 2h 20m | DETAILS,2026-02-02T16:43:01.859329
2026-11-27,BKK,arrival,09:35,MFM Macau,NX996,NX,2h 55m,09:35 | Air Macau | MFM Macau | NX996 | 2h 55m | DETAILS,2026-02-02T16:43:02.017734
2026-11-27,BKK,arrival,09:40,HKG Hong Kong,TG603,TG,2h 45m,09:40 | Thai Airways | HKG Hong Kong | TG603 | 2h 45m | DETAILS,2026-02-02T16:43:02.186947
2026-11-27,BKK,arrival,09:40,LPQ Luang Prabang,QV633,QV,2h 0m,09:40 | Lao Airlines | LPQ Luang Prabang | QV633 | 2h 0m | DETAILS,2026-02-02T16:43:02.344437
2026-11-27,BKK,arrival,09:45,USM Koh Samui,PG106,PG,1h 15m,09:45 | Bangkok Airways | USM Koh Samui | PG106 | 1h 15m | DETAILS,2026-02-02T16:43:02.505506
2026-11-27,BKK,arrival,09:45,KKC Khon Kaen,VZ211,VZ,1h 5m,09:45 | Vietjet Thailand | KKC Khon Kaen | VZ211 | 1h 5m | DETAILS,2026-02-02T16:43:02.660219
2026-11-27,BKK,arrival,09:45,UBP Ubon Ratchathani,TG21,TG,1h 5m,09:45 | Thai Airways | UBP Ubon Ratchathani | TG21 | 1h 5m | DETAILS,2026-02-02T16:43:02.834810
2026-11-27,BKK,arrival,09:50,BOM Mumbai,6E1051,6E,4h 25m,09:50 | IndiGo | BOM Mumbai | 6E1051 | 4h 25m | DETAILS,2026-02-02T16:43:02.994293
2026-11-27,BKK,arrival,09:50,VIE Vienna,BR62,BR,9h 55m,09:50 | EVA Air | VIE Vienna | BR62 | 9h 55m | DETAILS,2026-02-02T16:43:03.146227
2026-11-27,BKK,arrival,09:50,TPE Taipei,CI833,CI,3h 50m,09:50 | China Airlines | TPE Taipei | CI833 | 3h 50m | DETAILS,2026-02-02T16:43:03.518290
2026-11-27,BKK,arrival,09:50,UTH Udon Thani,FD4351,FD,1h 10m,09:50 | Thai AirAsia | UTH Udon Thani | FD4351 | 1h 10m | DETAILS,2026-02-02T16:43:03.751733
2026-11-27,BKK,arrival,09:50,NNG Nanning,GX8909,GX,2h 20m,09:50 | GX Airlines | NNG Nanning | GX8909 | 2h 20m | DETAILS,2026-02-02T16:43:03.969854
2026-11-27,BKK,arrival,09:55,HKG Hong Kong,UO704,UO,3h 5m,09:55 | HK Express | HKG Hong Kong | UO704 | 3h 5m | DETAILS,2026-02-02T16:43:04.193624
2026-11-27,BKK,arrival,09:55,CEI Chiang Rai,VZ131,VZ,1h 25m,09:55 | Vietjet Thailand | CEI Chiang Rai | VZ131 | 1h 25m | DETAILS,2026-02-02T16:43:04.436519
2026-11-27,BKK,arrival,09:55,CNX Chiang Mai,VZ101,VZ,1h 20m,09:55 | Vietjet Thailand | CNX Chiang Mai | VZ101 | 1h 20m | DETAILS,2026-02-02T16:43:04.663636
2026-11-27,BKK,arrival,10:00,MNL Manila,5J929,5J,3h 40m,10:00 | Cebu Pacific | MNL Manila | 5J929 | 3h 40m | DETAILS,2026-02-02T16:43:04.880273
2026-11-27,BKK,arrival,10:00,CEI Chiang Rai,FD4151,FD,1h 20m,10:00 | Thai AirAsia | CEI Chiang Rai | FD4151 | 1h 20m | DETAILS,2026-02-02T16:43:05.131340
2026-11-27,BKK,arrival,10:00,KBV Krabi,FD4403,FD,1h 25m,10:00 | Thai AirAsia | KBV Krabi | FD4403 | 1h 25m | DETAILS,2026-02-02T16:43:05.362985
2026-11-27,BKK,arrival,10:05,HAK Haikou,HU7939,HU,2h 25m,10:05 | Hainan Airlines | HAK Haikou | HU7939 | 2h 25m | DETAILS,2026-02-02T16:43:05.597676
2026-11-27,BKK,arrival,10:05,AMS Amsterdam,KL843,KL,11h 5m,10:05 | KLM | AMS Amsterdam | KL843 | 11h 5m | DETAILS,2026-02-02T16:43:05.828702
2026-11-27,BKK,arrival,10:10,CAN Guangzhou,CZ357,CZ,3h 5m,10:10 | China Southern | CAN Guangzhou | CZ357 | 3h 5m | DETAILS,2026-02-02T16:43:06.062636
2026-11-27,BKK,arrival,10:10,THS Sukhothai,PG212,PG,1h 20m,10:10 | Bangkok Airways | THS Sukhothai | PG212 | 1h 20m | DETAILS,2026-02-02T16:43:06.291667
2026-11-27,BKK,arrival,10:15,SGN Ho Chi Minh City,VN601,VN,1h 35m,10:15 | Vietnam Airlines | SGN Ho Chi Minh City | VN601 | 1h 35m | DETAILS,2026-02-02T16:43:06.528024
2026-11-27,BKK,arrival,10:15,KUL Kuala Lumpur,MH784,MH,2h 15m,10:15 | Malaysia Airlines | KUL Kuala Lumpur | MH784 | 2h 15m | DETAILS,2026-02-02T16:43:06.749171
2026-11-27,BKK,arrival,10:20,MDL Mandalay,8M337,8M,1h 50m,10:20 | MAI | MDL Mandalay | 8M337 | 1h 50m | DETAILS,2026-02-02T16:43:07.021001
2026-11-27,BKK,arrival,10:20,HDY Hat Yai,TG260,TG,1h 35m,10:20 | Thai Airways | HDY Hat Yai | TG260 | 1h 35m | DETAILS,2026-02-02T16:43:07.268069
2026-11-27,BKK,arrival,10:25,HKT Phuket,VZ315,VZ,1h 30m,10:25 | Vietjet Thailand | HKT Phuket | VZ315 | 1h 30m | DETAILS,2026-02-02T16:43:07.496225
2026-11-27,BKK,arrival,10:25,LGW London,Z0791,Z0,11h 15m,10:25 | Norse Atlantic UK | LGW London | Z0791 | 11h 15m | DETAILS,2026-02-02T16:43:07.753651
2026-11-27,BKK,arrival,10:25,KBV Krabi,VZ341,VZ,1h 25m,10:25 | Vietjet Thailand | KBV Krabi | VZ341 | 1h 25m | DETAILS,2026-02-02T16:43:07.977854
2026-11-27,BKK,arrival,10:30,KTI Phnom Penh,KR701,KR,1h 15m,10:30 | Cambodia Airways | KTI Phnom Penh | KR701 | 1h 15m | DETAILS,2026-02-02T16:43:08.229698
2026-11-27,BKK,arrival,10:30,USM Koh Samui,PG108,PG,1h 30m,10:30 | Bangkok Airways | USM Koh Samui | PG108 | 1h 30m | DETAILS,2026-02-02T16:43:08.480881
2026-11-27,BKK,arrival,10:30,SHJ Sharjah,G9823,G9,6h 15m,10:30 | Air Arabia | SHJ Sharjah | G9823 | 6h 15m | DETAILS,2026-02-02T16:43:08.736506
2026-11-27,BKK,arrival,10:35,TPE Taipei,TG637,TG,3h 55m,10:35 | Thai Airways | TPE Taipei | TG637 | 3h 55m | DETAILS,2026-02-02T16:43:09.783381
2026-11-27,BKK,arrival,10:35,KWI Kuwait,KU411,KU,6h 40m,10:35 | Kuwait Airways | KWI Kuwait | KU411 | 6h 40m | DETAILS,2026-02-02T16:43:10.109792
2026-11-27,BKK,arrival,10:35,USM Koh Samui,PG122,PG,1h 15m,10:35 | Bangkok Airways | USM Koh Samui | PG122 | 1h 15m | DETAILS,2026-02-02T16:43:10.321005
2026-11-27,BKK,arrival,10:40,HDY Hat Yai,VZ321,VZ,1h 30m,10:40 | Vietjet Thailand | HDY Hat Yai | VZ321 | 1h 30m | DETAILS,2026-02-02T16:43:10.496679
2026-11-27,BKK,arrival,10:40,TDX Trat,PG302,PG,1h 0m,10:40 | Bangkok Airways | TDX Trat | PG302 | 1h 0m | DETAILS,2026-02-02T16:43:10.669039
2026-11-27,BKK,arrival,10:40,ARN Stockholm,N0191,N0,10h 55m,10:40 | Norse | ARN Stockholm | N0191 | 10h 55m | DETAILS,2026-02-02T16:43:10.852258
2026-11-27,BKK,arrival,10:40,CKG Chongqing,HU423,HU,3h 35m,10:40 | Hainan Airlines | CKG Chongqing | HU423 | 3h 35m | DETAILS,2026-02-02T16:43:11.026246
